insertId,labels.execution_id,logName,operation.first,operation.id,operation.last,operation.producer,protoPayload.authenticationInfo.principalEmail,protoPayload.authorizationInfo.granted,protoPayload.authorizationInfo.permission,protoPayload.authorizationInfo.resource,protoPayload.authorizationInfo.resourceAttributes,protoPayload.methodName,protoPayload.request.@type,protoPayload.request.function.availableMemoryMb,protoPayload.request.function.entryPoint,protoPayload.request.function.httpsTrigger,protoPayload.request.function.ingressSettings,"protoPayload.request.function.labels.""deployment-tool""",protoPayload.request.function.name,protoPayload.request.function.runtime,protoPayload.request.function.serviceAccountEmail,protoPayload.request.function.sourceUploadUrl,protoPayload.request.function.timeout,protoPayload.request.updateMask,protoPayload.requestMetadata.callerIp,protoPayload.requestMetadata.callerSuppliedUserAgent,protoPayload.requestMetadata.destinationAttributes,protoPayload.requestMetadata.requestAttributes.auth,protoPayload.requestMetadata.requestAttributes.time,protoPayload.resourceLocation.currentLocations,protoPayload.resourceName,protoPayload.serviceName,protoPayload.status,receiveTimestamp,resource.labels.function_name,resource.labels.project_id,resource.labels.region,resource.type,severity,textPayload,timestamp,trace
000000-32586dbf-d48a-4a8e-957f-5c38344d6d85,1be6l9ipmdf5,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T21:12:45.154416877Z,histogram,cc-mapreduce,us-central1,cloud_function,DEBUG,"Function execution took 2985 ms, finished with status code: 200",2020-12-02T21:12:37.507345618Z,projects/cc-mapreduce/traces/27d4270c614f6276c6019a53b6164eec
000003-073d322c-5b94-4041-8a00-40fbba72b393,1be6l9ipmdf5,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T21:12:45.154416877Z,histogram,cc-mapreduce,us-central1,cloud_function,INFO,number of lines:  750,2020-12-02T21:12:34.526Z,projects/cc-mapreduce/traces/27d4270c614f6276c6019a53b6164eec
000002-073d322c-5b94-4041-8a00-40fbba72b393,1be6l9ipmdf5,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T21:12:45.154416877Z,histogram,cc-mapreduce,us-central1,cloud_function,INFO,number of words: 7608,2020-12-02T21:12:34.526Z,projects/cc-mapreduce/traces/27d4270c614f6276c6019a53b6164eec
000001-073d322c-5b94-4041-8a00-40fbba72b393,1be6l9ipmdf5,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T21:12:45.154416877Z,histogram,cc-mapreduce,us-central1,cloud_function,INFO,get url,2020-12-02T21:12:34.526Z,projects/cc-mapreduce/traces/27d4270c614f6276c6019a53b6164eec
000000-9dbf2a72-6afa-4a99-8aef-423f171acbe5,1be6l9ipmdf5,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T21:12:45.154416877Z,histogram,cc-mapreduce,us-central1,cloud_function,INFO,inside histogram,2020-12-02T21:12:34.526Z,projects/cc-mapreduce/traces/27d4270c614f6276c6019a53b6164eec
000000-ca98a81c-6b3c-4c75-a159-2767532f357a,1be6l9ipmdf5,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T21:12:45.154416877Z,histogram,cc-mapreduce,us-central1,cloud_function,DEBUG,Function execution started,2020-12-02T21:12:34.522464280Z,projects/cc-mapreduce/traces/27d4270c614f6276c6019a53b6164eec
000000-53ecfbd9-c99d-4968-aa13-755a8afa62b7,1be6xwirqn1v,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T21:07:35.753513937Z,histogram,cc-mapreduce,us-central1,cloud_function,DEBUG,"Function execution took 9029 ms, finished with status code: 200",2020-12-02T21:07:34.507250314Z,projects/cc-mapreduce/traces/428de6ead5b11a94b40bd90b5fd2f353
000001-d1f27e10-eacd-4f5e-81e7-fd853961e52d,1be6xwirqn1v,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T21:07:35.753513937Z,histogram,cc-mapreduce,us-central1,cloud_function,INFO,number of lines:  4741,2020-12-02T21:07:33.196Z,projects/cc-mapreduce/traces/428de6ead5b11a94b40bd90b5fd2f353
000000-d1f27e10-eacd-4f5e-81e7-fd853961e52d,1be6xwirqn1v,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T21:07:35.753513937Z,histogram,cc-mapreduce,us-central1,cloud_function,INFO,number of words: 124423,2020-12-02T21:07:33.196Z,projects/cc-mapreduce/traces/428de6ead5b11a94b40bd90b5fd2f353
000000-ed2d252b-f429-46c5-a5fe-a31d8abf2ffd,1be6xwirqn1v,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T21:07:35.753513937Z,histogram,cc-mapreduce,us-central1,cloud_function,INFO,get url,2020-12-02T21:07:33.192Z,projects/cc-mapreduce/traces/428de6ead5b11a94b40bd90b5fd2f353
000000-00acb65c-9c97-4c85-9791-593248ce27fa,1be6xwirqn1v,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T21:07:35.753513937Z,histogram,cc-mapreduce,us-central1,cloud_function,INFO,"Generating new fontManager, this may take some time...",2020-12-02T21:07:28.004Z,projects/cc-mapreduce/traces/428de6ead5b11a94b40bd90b5fd2f353
000000-4d71688b-96d0-4833-9230-daa1acfe5db3,1be6xwirqn1v,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T21:07:35.753513937Z,histogram,cc-mapreduce,us-central1,cloud_function,INFO,inside histogram,2020-12-02T21:07:25.488Z,projects/cc-mapreduce/traces/428de6ead5b11a94b40bd90b5fd2f353
000000-da202704-d657-46bd-88b7-be87d0fa5e16,1be6xwirqn1v,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T21:07:35.753513937Z,histogram,cc-mapreduce,us-central1,cloud_function,DEBUG,Function execution started,2020-12-02T21:07:25.478586036Z,projects/cc-mapreduce/traces/428de6ead5b11a94b40bd90b5fd2f353
000000-b8ea71ac-cfbe-4798-800f-788e9d1f3902,6dg1gu54iwin,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:39:42.923689002Z,histogram,cc-mapreduce,us-central1,cloud_function,DEBUG,"Function execution took 21693 ms, finished with status code: 200",2020-12-02T20:39:31.904057450Z,projects/cc-mapreduce/traces/ea445dad5d5c239ee4d07d3862bc56f6
000001-a2148112-9ecd-4e7c-9a07-4de8bbeac188,6dg1gu54iwin,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:39:32.091802208Z,histogram,cc-mapreduce,us-central1,cloud_function,INFO,number of lines:  750,2020-12-02T20:39:28.829Z,projects/cc-mapreduce/traces/ea445dad5d5c239ee4d07d3862bc56f6
000000-a2148112-9ecd-4e7c-9a07-4de8bbeac188,6dg1gu54iwin,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:39:32.091802208Z,histogram,cc-mapreduce,us-central1,cloud_function,INFO,number of words: 7608,2020-12-02T20:39:28.829Z,projects/cc-mapreduce/traces/ea445dad5d5c239ee4d07d3862bc56f6
000000-e9d93ade-e60a-4274-abf9-176f928814cf,6dg1gu54iwin,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:39:32.091802208Z,histogram,cc-mapreduce,us-central1,cloud_function,INFO,get url,2020-12-02T20:39:28.828Z,projects/cc-mapreduce/traces/ea445dad5d5c239ee4d07d3862bc56f6
000000-b6306f94-e68f-4285-aca1-22baec504376,6dg1gu54iwin,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:39:32.091802208Z,histogram,cc-mapreduce,us-central1,cloud_function,ERROR,Matplotlib is building the font cache; this may take a moment.,2020-12-02T20:39:21.011Z,projects/cc-mapreduce/traces/ea445dad5d5c239ee4d07d3862bc56f6
000000-7b3f9241-7c26-4e25-9253-db1411a0f82e,6dg1gu54iwin,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:39:21.203345044Z,histogram,cc-mapreduce,us-central1,cloud_function,INFO,"Generating new fontManager, this may take some time...",2020-12-02T20:39:16.001Z,projects/cc-mapreduce/traces/ea445dad5d5c239ee4d07d3862bc56f6
000000-d02c047d-fb56-4bc2-bcf3-74f1ac3e515c,6dg1gu54iwin,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:39:21.203345044Z,histogram,cc-mapreduce,us-central1,cloud_function,INFO,inside histogram,2020-12-02T20:39:10.223Z,projects/cc-mapreduce/traces/ea445dad5d5c239ee4d07d3862bc56f6
000000-3497a105-5311-4e7f-a0a9-7c13de14dbac,6dg1gu54iwin,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:39:21.203345044Z,histogram,cc-mapreduce,us-central1,cloud_function,DEBUG,Function execution started,2020-12-02T20:39:10.211724624Z,projects/cc-mapreduce/traces/ea445dad5d5c239ee4d07d3862bc56f6
1od56zcdmu,,projects/cc-mapreduce/logs/cloudaudit.googleapis.com%2Factivity,,operations/Y2MtbWFwcmVkdWNlL3VzLWNlbnRyYWwxL2hpc3RvZ3JhbS85eXhoaEs1WGM4cw,true,cloudfunctions.googleapis.com,nehasupe@iu.edu,,,,,google.cloud.functions.v1.CloudFunctionsService.UpdateFunction,,,,,,,,,,,,,,,,,,,projects/cc-mapreduce/locations/us-central1/functions/histogram,cloudfunctions.googleapis.com,[object Object],2020-12-02T20:38:40.787478656Z,histogram,cc-mapreduce,us-central1,cloud_function,NOTICE,,2020-12-02T20:38:39.794878Z,
crsym3e26eb0,,projects/cc-mapreduce/logs/cloudaudit.googleapis.com%2Factivity,true,operations/Y2MtbWFwcmVkdWNlL3VzLWNlbnRyYWwxL2hpc3RvZ3JhbS85eXhoaEs1WGM4cw,,cloudfunctions.googleapis.com,nehasupe@iu.edu,true,cloudfunctions.functions.update,projects/cc-mapreduce/locations/us-central1/functions/histogram,[object Object],google.cloud.functions.v1.CloudFunctionsService.UpdateFunction,type.googleapis.com/google.cloud.functions.v1.UpdateFunctionRequest,256,create_histogram,[object Object],ALLOW_ALL,console-cloud,projects/cc-mapreduce/locations/us-central1/functions/histogram,python37,cc-mapreduce@appspot.gserviceaccount.com,https://storage.googleapis.com/gcf-upload-us-central1-b04b275f-fac0-4cb1-b7be-9082d2a6ef8c/1102cf7b-0351-42ab-a1af-ef76575d1bd7.zip?GoogleAccessId=service-1085208249805@gcf-admin-robot.iam.gserviceaccount.com&Expires=1606943267&Signature=TeQkeygC3PzBdi6VEtbAgxuMnwSKKF%2Fs4zJjue2H1Dkcs89jJwtxPbvmtTP00eG7T4vJk4lLHy%2FZotKbtKHgimKuxcSDZOKiTuVgB2E%2F26Dqktir6kUu7yApN2M5ZK5365HCdvXNHoFhA%2FoGGv4ntzkpRs%2BYMVovIw%2FapIFEC%2FPcn06nS44JXfHClr3V%2B0k7mUyebOdoddbWYZBu41PE8IkQ2RGeXeDZJtmk%2F26FjQG02tIa98%2B8tX6LSpCMd4udhnmoCxO9jXQytQunulA7WF09cViM74shC9psYUL%2FnC%2FfGNbylG8cyFOhMtAlLcPGLIub9a0sO3Wm1LiOkXjeYQ%3D%3D,540s,"description,entryPoint,timeout,availableMemoryMb,labels,environmentVariables,buildEnvironmentVariables,runtime,httpsTrigger,maxInstances,ingressSettings,vpcConnector,serviceAccountEmail,sourceUploadUrl",192.140.222.122,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36,gzip(gfe)",[object Object],[object Object],2020-12-02T20:37:49.979163Z,us-central1,projects/cc-mapreduce/locations/us-central1/functions/histogram,cloudfunctions.googleapis.com,,2020-12-02T20:37:50.202223479Z,histogram,cc-mapreduce,us-central1,cloud_function,NOTICE,,2020-12-02T20:37:49.671251Z,
000000-23ef8796-7846-43cb-a13e-48baead88d23,bcehumeczszr,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:36:46.122930433Z,histogram,cc-mapreduce,us-central1,cloud_function,DEBUG,"Function execution took 23093 ms, finished with status code: 200",2020-12-02T20:36:35.599897249Z,projects/cc-mapreduce/traces/f31a1cd533120922d5a10bdc357279db
000002-24018c59-1e3f-44d5-b549-e863a5de5208,bcehumeczszr,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:36:34.167823415Z,histogram,cc-mapreduce,us-central1,cloud_function,INFO,number of lines:  750,2020-12-02T20:36:32.388Z,projects/cc-mapreduce/traces/f31a1cd533120922d5a10bdc357279db
000001-24018c59-1e3f-44d5-b549-e863a5de5208,bcehumeczszr,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:36:34.167823415Z,histogram,cc-mapreduce,us-central1,cloud_function,INFO,number of words: 7608,2020-12-02T20:36:32.388Z,projects/cc-mapreduce/traces/f31a1cd533120922d5a10bdc357279db
000000-b457d54a-0b58-42ce-ae72-005152619213,bcehumeczszr,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:36:34.167823415Z,histogram,cc-mapreduce,us-central1,cloud_function,INFO,get url,2020-12-02T20:36:32.388Z,projects/cc-mapreduce/traces/f31a1cd533120922d5a10bdc357279db
000000-295ddb5c-95dd-4ef9-aa20-6f5ce5c353d9,bcehumeczszr,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:36:34.167823415Z,histogram,cc-mapreduce,us-central1,cloud_function,ERROR,Matplotlib is building the font cache; this may take a moment.,2020-12-02T20:36:23.803Z,projects/cc-mapreduce/traces/f31a1cd533120922d5a10bdc357279db
000000-700f7653-4246-4a4d-81a4-e70d5609dfb2,bcehumeczszr,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:36:22.826853135Z,histogram,cc-mapreduce,us-central1,cloud_function,INFO,"Generating new fontManager, this may take some time...",2020-12-02T20:36:18.790Z,projects/cc-mapreduce/traces/f31a1cd533120922d5a10bdc357279db
000000-8961a0fe-c65a-4eb8-976f-a4ce745907f2,bcehumeczszr,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:36:22.826853135Z,histogram,cc-mapreduce,us-central1,cloud_function,INFO,inside histogram,2020-12-02T20:36:12.513Z,projects/cc-mapreduce/traces/f31a1cd533120922d5a10bdc357279db
000000-eee8f6a8-053c-47c1-b7e6-3c11aeb46da8,bcehumeczszr,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:36:22.826853135Z,histogram,cc-mapreduce,us-central1,cloud_function,DEBUG,Function execution started,2020-12-02T20:36:12.507344647Z,projects/cc-mapreduce/traces/f31a1cd533120922d5a10bdc357279db
-saa72uchf8,,projects/cc-mapreduce/logs/cloudaudit.googleapis.com%2Factivity,,operations/Y2MtbWFwcmVkdWNlL3VzLWNlbnRyYWwxL2hpc3RvZ3JhbS9OUWJSZVNDYTNRYw,true,cloudfunctions.googleapis.com,nehasupe@iu.edu,,,,,google.cloud.functions.v1.CloudFunctionsService.UpdateFunction,,,,,,,,,,,,,,,,,,,projects/cc-mapreduce/locations/us-central1/functions/histogram,cloudfunctions.googleapis.com,[object Object],2020-12-02T20:35:06.353280702Z,histogram,cc-mapreduce,us-central1,cloud_function,NOTICE,,2020-12-02T20:35:06.226190Z,
crsym3e26dxr,,projects/cc-mapreduce/logs/cloudaudit.googleapis.com%2Factivity,true,operations/Y2MtbWFwcmVkdWNlL3VzLWNlbnRyYWwxL2hpc3RvZ3JhbS9OUWJSZVNDYTNRYw,,cloudfunctions.googleapis.com,nehasupe@iu.edu,true,cloudfunctions.functions.update,projects/cc-mapreduce/locations/us-central1/functions/histogram,[object Object],google.cloud.functions.v1.CloudFunctionsService.UpdateFunction,type.googleapis.com/google.cloud.functions.v1.UpdateFunctionRequest,256,create_histogram,[object Object],ALLOW_ALL,console-cloud,projects/cc-mapreduce/locations/us-central1/functions/histogram,python37,cc-mapreduce@appspot.gserviceaccount.com,https://storage.googleapis.com/gcf-upload-us-central1-b04b275f-fac0-4cb1-b7be-9082d2a6ef8c/51f09587-c70b-4c16-bb71-fc05a3d199c5.zip?GoogleAccessId=service-1085208249805@gcf-admin-robot.iam.gserviceaccount.com&Expires=1606943053&Signature=EnxSmxMJt3OePv2NkVfpQYKgyBmdxWRAw%2B8tyAnICHIe3W%2FuLs%2BZffh1hy9s8jreaMaxu7UaUiMn9n1cvejR1sVrox8urzUXu8PEfJeHIUpZf%2FHPbs1p8JjOjYoYddKwDN5NrpixeXOLcN%2B%2BAgbjMDMCW5UL%2FOiHExK1lwIr7zbgMSFm2GI%2B28CwFzuDtnRApD8MfmDc5S1iGKC9baGggCrySgTpXDVgUUljLabZSPOO7uCJKNeS5r%2F6x4LlDhtn4ulxVpm62oLEPSSwBUQ6F1L3haIUkyL64FIeAQrIw0fvryS5qs1mB2qAC5NWlk0kiJyw6t9exsvrj0AWK2fd4w%3D%3D,350s,"description,entryPoint,timeout,availableMemoryMb,labels,environmentVariables,buildEnvironmentVariables,runtime,httpsTrigger,maxInstances,ingressSettings,vpcConnector,serviceAccountEmail,sourceUploadUrl",192.140.222.122,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36,gzip(gfe)",[object Object],[object Object],2020-12-02T20:34:15.837400Z,us-central1,projects/cc-mapreduce/locations/us-central1/functions/histogram,cloudfunctions.googleapis.com,,2020-12-02T20:34:16.185042587Z,histogram,cc-mapreduce,us-central1,cloud_function,NOTICE,,2020-12-02T20:34:15.651889Z,
000000-4689acf6-1ad3-4ea5-a519-6358e915db68,uge9du1ue403,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:22:05.009086704Z,histogram,cc-mapreduce,us-central1,cloud_function,DEBUG,"Function execution took 2704 ms, finished with status code: 200",2020-12-02T20:21:57.492596727Z,projects/cc-mapreduce/traces/fc81ab3180de8ebcd3ff56377ab334ef
000001-1147feaf-407b-4b11-b2f3-bd4117291911,uge9du1ue403,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:22:05.009086704Z,histogram,cc-mapreduce,us-central1,cloud_function,INFO,get url,2020-12-02T20:21:54.792Z,projects/cc-mapreduce/traces/fc81ab3180de8ebcd3ff56377ab334ef
000000-2c994655-8e02-45ae-ac72-1e384a61152c,uge9du1ue403,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:22:05.009086704Z,histogram,cc-mapreduce,us-central1,cloud_function,INFO,inside histogram,2020-12-02T20:21:54.792Z,projects/cc-mapreduce/traces/fc81ab3180de8ebcd3ff56377ab334ef
000000-12164ac2-413e-4ce8-9b1c-7782d01b36c7,uge9du1ue403,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:22:05.009086704Z,histogram,cc-mapreduce,us-central1,cloud_function,DEBUG,Function execution started,2020-12-02T20:21:54.788861234Z,projects/cc-mapreduce/traces/fc81ab3180de8ebcd3ff56377ab334ef
000000-773b4da7-0c39-4c63-9353-f8d6efe6c680,uge9eymyedrz,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:17:13.013309656Z,histogram,cc-mapreduce,us-central1,cloud_function,DEBUG,"Function execution took 7824 ms, finished with status code: 200",2020-12-02T20:17:10.342337971Z,projects/cc-mapreduce/traces/216b0a85d9616637ab9391de03932b1a
000000-a29e346e-6151-40ae-a4ad-42f720c06b81,uge9eymyedrz,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:17:13.013309656Z,histogram,cc-mapreduce,us-central1,cloud_function,INFO,get url,2020-12-02T20:17:09.735Z,projects/cc-mapreduce/traces/216b0a85d9616637ab9391de03932b1a
000000-71198343-fafb-42da-8848-65447699a17b,uge9eymyedrz,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:17:13.013309656Z,histogram,cc-mapreduce,us-central1,cloud_function,INFO,"Generating new fontManager, this may take some time...",2020-12-02T20:17:04.976Z,projects/cc-mapreduce/traces/216b0a85d9616637ab9391de03932b1a
000000-81594672-b8d0-4290-92da-7807e6875046,uge9eymyedrz,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:17:13.013309656Z,histogram,cc-mapreduce,us-central1,cloud_function,INFO,inside histogram,2020-12-02T20:17:02.532Z,projects/cc-mapreduce/traces/216b0a85d9616637ab9391de03932b1a
000000-fcbbcf42-d2de-4ba1-a6c5-1f1d1b38f6f0,uge9eymyedrz,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:17:13.013309656Z,histogram,cc-mapreduce,us-central1,cloud_function,DEBUG,Function execution started,2020-12-02T20:17:02.518912313Z,projects/cc-mapreduce/traces/216b0a85d9616637ab9391de03932b1a
000000-13f06dcd-a2aa-48ef-84a6-5d8f315a0030,v1qg4061bt9u,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:05:52.859028013Z,histogram,cc-mapreduce,us-central1,cloud_function,DEBUG,"Function execution took 4155 ms, finished with status code: 200",2020-12-02T20:05:46.281264901Z,projects/cc-mapreduce/traces/83d3da15d71ce0c772527fe50b241f64
000001-584316b1-07ec-4812-b336-7db15d3e74ed,v1qg4061bt9u,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:05:52.859028013Z,histogram,cc-mapreduce,us-central1,cloud_function,INFO,get url,2020-12-02T20:05:42.135Z,projects/cc-mapreduce/traces/83d3da15d71ce0c772527fe50b241f64
000000-1c28e592-a844-408f-ae27-288c54087c21,v1qg4061bt9u,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:05:52.859028013Z,histogram,cc-mapreduce,us-central1,cloud_function,INFO,inside histogram,2020-12-02T20:05:42.135Z,projects/cc-mapreduce/traces/83d3da15d71ce0c772527fe50b241f64
000000-f1f9200a-59b9-4e6d-8cf1-c7675309edfd,v1qg4061bt9u,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:05:52.859028013Z,histogram,cc-mapreduce,us-central1,cloud_function,DEBUG,Function execution started,2020-12-02T20:05:42.126996460Z,projects/cc-mapreduce/traces/83d3da15d71ce0c772527fe50b241f64
000000-54615f7a-08c6-40a8-88fd-c973b0f80964,v1qg9ferwrsj,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:03:52.680272558Z,histogram,cc-mapreduce,us-central1,cloud_function,DEBUG,"Function execution took 3537 ms, finished with status code: 200",2020-12-02T20:03:45.578097298Z,projects/cc-mapreduce/traces/63aa20555199cc1c6b026451b1f3c1a7
000001-4d3b5760-0e05-4270-8986-2cdea71a94d0,v1qg9ferwrsj,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:03:52.680272558Z,histogram,cc-mapreduce,us-central1,cloud_function,INFO,get url,2020-12-02T20:03:42.045Z,projects/cc-mapreduce/traces/63aa20555199cc1c6b026451b1f3c1a7
000000-7b16103b-9150-493b-858a-23c3725ab9be,v1qg9ferwrsj,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:03:52.680272558Z,histogram,cc-mapreduce,us-central1,cloud_function,INFO,inside histogram,2020-12-02T20:03:42.045Z,projects/cc-mapreduce/traces/63aa20555199cc1c6b026451b1f3c1a7
000000-a466fd72-91e5-4c43-9e7c-88d639c8ae5d,v1qg9ferwrsj,projects/cc-mapreduce/logs/cloudfunctions.googleapis.com%2Fcloud-functions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-12-02T20:03:52.680272558Z,histogram,cc-mapreduce,us-central1,cloud_function,DEBUG,Function execution started,2020-12-02T20:03:42.041987399Z,projects/cc-mapreduce/traces/63aa20555199cc1c6b026451b1f3c1a7
